,Id,Text,Post_category,Text_cleaned
496,,ාලන ආණ්ඩුවේ වුර්තිය සමිති යොදා අප්‍රසන්න වීගෙන ආණ්ඩු විරෝධය වෙනස් කිරීමේ පහත් ක්‍රියාවලියක කුමන්ත්‍රණකාරී වැඩපිළිවෙල නොවේ තමන්ගේ ජාතික සේවක සංගමය පොලිසිය යොදා පහර දීම විහිළුව නොවේ …,Emotion,ාලන අන්ඩුවේ වුර්තිය සමිති යොදා අප්‍රසන්න වීගෙන අන්ඩු විරෝධය වෙනස් කිරීමේ පහත් ක්‍රියාවලියක කුමන්ත්‍රනකාරී වැඩපිලිවෙල නොවේ තමන්ගේ ජාතික සේවක සංගමය පොලිසිය යොදා පහර දීම විහිලුව නොවේ …
497,,එකතු වෙලා මැරුව අපේ එකා උන කෝපය සාදාරනයි පුතේහැ පාර ඉස්සෙල්ල ගැහුවේ උන් බෝතලාපිටි ඉස්සෙල්ල ගැහුවේ හම්බයෝ අලුත්ග ඉස්සෙල්ල ගැහුවේ හම්බයෝ වැල්වැටිතුරේ හමුදාවේ ඉස්සෙල්ල මැරුවේ දෙමලු සිංහලක කවදා ඉස්සර උනේ නැහැ,Emotion,එකතු වෙලා මැරුව අපේ එකා උන කෝපය සාදාරනයි පුතේහැ පාර ඉස්සෙල්ල ගැහුවේ උන් බෝතලාපිටි ඉස්සෙල්ල ගැහුවේ හම්බයෝ අලුත්ග ඉස්සෙල්ල ගැහුවේ හම්බයෝ වැල්වැටිතුරේ හමුදාවේ ඉස්සෙල්ල මැරුවේ දෙමලු සිංහලක කවදා ඉස්සර උනේ නැහැ
498,,ගහගන සින්දුව අහ අහ ඉන්නකො බස් එකේ දාල තියන සින්දුව ඊට හයියෙන් අැහෙද්දි දුක හිතෙනව බං අපරාද වලට වියදං කරේ😢😢😢හලාවතයනගමන්,Emotion,ගහගන සින්දුව අහ අහ ඉන්නකො බස් එකේ දාල තියන සින්දුව ඉට හයියෙන් අැහෙද්දි දුක හිතෙනව බං අපරාද වලට වියදං කරේ😢😢😢හලාවතයනගමන්
499,,සිද්ධවෙන දේවල් අප්‍රසන්නයි ඇමති නිමල් සිරිපාල දේශපාලනයෙන් සමුගනියි …,Emotion,සිද්ධවෙන දේවල් අප්‍රසන්නයි ඇමති නිමල් සිරිපාල දේෂපාලනයෙන් සමුගනියි …
500,,‘ ලංකාවේ ක්‍රීඩා සංගම් පිළිබදව ඇත්තේ අප්‍රසන්න හැඟිම ’ – විගණකාධිපති ගාමිණි විජේසිංහ …,Emotion,‘ ලංකාවේ ක්‍රීඩා සංගම් පිලිබදව ඇත්තේ අප්‍රසන්න හැගිම ’ – විගනකාධිපති ගාමිනි විජේසිංහ …
501,,සොයා බලන්න මම බැලුවා ත්‍රිපිටක කොහෙ නැහැ විසාලා නුවර තුන් බිය කතාව බුද්ධඝෝෂ ධර්මය විකෘති කළාය කියන කතාව බෞද්ධ සමාජ තිබෙනවා ධර්මය තිබුන පන්සල් වල හාමුදුරුවෝ කියපු බණ මිනිස්සු ඇහුවා ප්‍රශ්න කරේ නැහැ තාක්ෂණය ධර්මය හදාරන්න අපට පුළුවන්,Emotion,සොයා බලන්න මම බැලුවා ත්‍රිපිටක කොහෙ නැහැ විසාලා නුවර තුන් බිය කතාව බුද්ධගෝෂ ධර්මය විකෘති කලාය කියන කතාව බෞද්ධ සමාජ තිබෙනවා ධර්මය තිබුන පන්සල් වල හාමුදුරුවෝ කියපු බන මිනිස්සු ඇහුවා ප්‍රෂ්න කරේ නැහැ තාක්ෂනය ධර්මය හදාරන්න අපට පුලුවන්
502,,‘ ප්‍රසන්න විතානගේ අප්‍රසන්න නියෝගය ‘ …,Emotion,‘ ප්‍රසන්න විතානගේ අප්‍රසන්න නියෝගය ‘ …
503,,නාවලපිටිය රෝහලේ වෛද්‍ය අනියම් පෙම් හබය උසාවිය නාවලපිටිය රෝහලේ වෛද්‍යවරියක සේවය කරන තිදරු මවක තම බිරිය අනියම් පෙමින් බැඳුණ ළාබාල අවිවාහක රෝහලේ වෛද්‍යවරයෙකු වාහනයක නැගී සොර ගමන යද්දී කෝපය ඉහවහාගිය රෝහලේ තවත්…,Emotion,නාවලපිටිය රෝහලේ වෛද්‍ය අනියම් පෙම් හබය උසාවිය නාවලපිටිය රෝහලේ වෛද්‍යවරියක සේවය කරන තිදරු මවක තම බිරිය අනියම් පෙමින් බැදුන ලාබාල අවිවාහක රෝහලේ වෛද්‍යවරයෙකු වාහනයක නැගී සොර ගමන යද්දී කෝපය ඉහවහාගිය රෝහලේ තවත්…
504,,නිරු වීඩියෝ මුදාහරිනබව කියමින් පෙම්වතිය බියවද්දා මුදල් ගැරූ පෙම්වතා රිමාන්ඩ් කාලයක තමන් ඇසුරු කළ පෙම්වතිය බිය ගස්වා ඇයගේ නිරු වීඩියෝ දර්ශන අන්තර්ජාලය මුදාහරින තර්ජනය කරමින් ලක්ෂ කට අධික මුදල් ලබාගත් අයකු අත්අඩංගුව ගෙන…,Emotion,නිරු වීඩියෝ මුදාහරිනබව කියමින් පෙම්වතිය බියවද්දා මුදල් ගැරූ පෙම්වතා රිමාන්ඩ් කාලයක තමන් ඇසුරු කල පෙම්වතිය බිය ගස්වා ඇයගේ නිරු වීඩියෝ දර්ෂන අන්තර්ජාලය මුදාහරින තර්ජනය කරමින් ලක්ෂ කට අධික මුදල් ලබාගත් අයකු අත්අඩංගුව ගෙන…
505,,අතුරුදහන් වූවන් අත්වූ ඉරණ හෙලි වෙනවා බිය �,Emotion,අතුරුදහන් වූවන් අත්වූ ඉරන හෙලි වෙනවා බිය �
506,,අදත් රෑ වෙනකං යාළුවො ඇවිත් කතා කරල යාවි හෙ අනිද්දත් හත්දවස දාන ඉවරවෙනකං සුදු කොඩි දාපු ඩීපි වෙනස් වේවි ඉන්පස්ස උඹේ දුක බලන්න කවුරුත් නැතිවේවි,Emotion,අදත් රෑ වෙනකං යාලුවො ඇවිත් කතා කරල යාවි හෙ අනිද්දත් හත්දවස දාන ඉවරවෙනකං සුදු කොඩි දාපු ඩීපි වෙනස් වේවි ඉන්පස්ස උබේ දුක බලන්න කවුරුත් නැතිවේවි
507,,අම්මෝ අදත් දෙනවා සැරටමඅකුණු ගහනවා සද්දෙටඅම්මා දොර රෙද්දෙන් එබී බලනවාඇගේ දෑසේ කෝපය මිශ්‍රිත බැල්මෙන් පවසන්නේතියපිය ඔය බඩකඩිත්තුවගොරෝන වෙලාවෙත් ඔය අටමගලේ ඔබ ඔබ ඉන්නේ නැතුව සුමිහිරි වදන් පෙලයි😕😕,Emotion,අම්මෝ අදත් දෙනවා සැරටමඅකුනු ගහනවා සද්දෙටඅම්මා දොර රෙද්දෙන් එබී බලනවාඇගේ දෑසේ කෝපය මිෂ්‍රිත බැල්මෙන් පවසන්නේතියපිය ඔය බඩකඩිත්තුවගොරෝන වෙලාවෙත් ඔය අටමගලේ ඔබ ඔබ ඉන්නේ නැතුව සුමිහිරි වදන් පෙලයි😕😕
508,,индийское столичное лето недовольства гнев убийства над водой ş şğ ö ü öü ö ü ඉන්දියානු අගනුවරගේ අතෘප්ති ග්රීෂ් ඍතුව කෝපය වතුර ඉහලින් මරා දැමී,Emotion,индийское столичное лето недовольства гнев убийства над водой ş şğ ö ü öü ö ü ඉන්දියානු අගනුවරගේ අතෘප්ති ග්රීෂ් ඍතුව කෝපය වතුර ඉහලින් මරා දැමී
509,,ඔබ දන්නව ඔබගේ උද්වේග ඔබට බලපාන ආකාරයකෝපය අක්මාව දුර්වල වේශෝකය පෙනහල්ල දුර්වල වේභීතිය,Emotion,ඔබ දන්නව ඔබගේ උද්වේග ඔබට බලපාන අකාරයකෝපය අක්මාව දුර්වල වේෂෝකය පෙනහල්ල දුර්වල වේබීතිය
510,,තරඟබිම සර්පයින් දමන තර්ජනය සර්ප බිය මිතුරන් බලන්න කරන්න …,Emotion,තරගබිම සර්පයින් දමන තර්ජනය සර්ප බිය මිතුරන් බලන්න කරන්න …
511,,ඔබව බිය ගන්වන අත්භූත ජායාරූප සම්පුර්ණ විස්තරය මෙතනින් බලන්න හැමෝට බලන්න කරන්න,Emotion,ඔබව බිය ගන්වන අත්බූත ජායාරූප සම්පුර්න විස්තරය මෙතනින් බලන්න හැමෝට බලන්න කරන්න
512,,බිය ර්ස,Emotion,බිය ර්ස
513,,අන් අයට මර බිය ඇතිකර තමට අවශ්‍ය දේ ලබගැනී පාතාලය යන්න එක් අර්තකතනයකිඅ විනය නැති මහාමාර්ග වලද එවැනි පාතලයන් පිරිස ඇත රියදුරු අසුනේ හිද ඕනෑ ලාංකීයය අද්දැකී විද තර්කය නැත බස් …,Emotion,අන් අයට මර බිය ඇතිකර තමට අවෂ්‍ය දේ ලබගැනී පාතාලය යන්න එක් අර්තකතනයකිඅ විනය නැති මහාමාර්ග වලද එවැනි පාතලයන් පිරිස ඇත රියදුරු අසුනේ හිද ඔනෑ ලාංකීයය අද්දැකී විද තර්කය නැත බස් …
514,,ජාතිය විධිය පෘතුගාල ටිම් එක කාපු එකට සතුටු උනා ඔය සිල්වා පෙරේරා අල්විස් තියෙන එවුන් ලොකු දුක ඇතිඋන් හිතන්න එපා ඒකාලේ පෘතුග්‍රීසිකාරයන් රෙද් උස්සපු උන්ගේ දරුවෝ,Emotion,ජාතිය විධිය පෘතුගාල ටිම් එක කාපු එකට සතුටු උනා ඔය සිල්වා පෙරේරා අල්විස් තියෙන එවුන් ලොකු දුක ඇතිඋන් හිතන්න එපා එකාලේ පෘතුග්‍රීසිකාරයන් රෙද් උස්සපු උන්ගේ දරුවෝ
515,,ගම්පහ කොළඹ කියලා 😆😆😆මාතර කොටුව ඇතුලේත් කෙල්ලො කොල්ලො හරී අහිම්සක විදිහ එකළග වෙලා පාඩම් කරනවා දැකලා මට සතුටු කදුළු ආවා 😂😂😂🤣🤣🤣🤣වාසනාවන්ත දරුවොආදරේ දිහා ඇහැ ඇරලා බලන්නේ නෑ🤭🤭🤭🤪🤪,Emotion,ගම්පහ කොලබ කියලා 😆😆😆මාතර කොටුව ඇතුලේත් කෙල්ලො කොල්ලො හරී අහිම්සක විදිහ එකලග වෙලා පාඩම් කරනවා දැකලා මට සතුටු කදුලු අවා 😂😂😂🤣🤣🤣🤣වාසනාවන්ත දරුවොඅදරේ දිහා ඇහැ ඇරලා බලන්නේ නෑ🤭🤭🤭🤪🤪
516,,නැන්ද සතුටු හිතෙයිනෑ එම් බාප්පේ ගෝල් ගොඩ ගහල නෙ,Emotion,නැන්ද සතුටු හිතෙයිනෑ එම් බාප්පේ ගෝල් ගොඩ ගහල නෙ
517,,පුදුමය ගමේ ඉන්නකො ඔළුව උස්සලා මං දිහා බලන්න නැති කෙල්ලෝ එකේ මාව ඇඩ් කරගෙන පෝස්ට් වලට ටැග් කිරීමයිඑකේ උන් මගේ බොක්කේ ප්‍රෙන්ඩ්ලාය,Emotion,පුදුමය ගමේ ඉන්නකො ඔලුව උස්සලා මං දිහා බලන්න නැති කෙල්ලෝ එකේ මාව ඇඩ් කරගෙන පෝස්ට් වලට ටැග් කිරීමයිඑකේ උන් මගේ බොක්කේ ප්‍රෙන්ඩ්ලාය
518,,පුදුමය යනු චන්දිමල් ලකුනු ගැසිමයි,Emotion,පුදුමය යනු චන්දිමල් ලකුනු ගැසිමයි
519,,කොච්චර මූඩ් අවුල හිටියත් යාලුවෝ කියන ජාතිය එක්ක තප්පර ගෙවෙද්දි දුක කදුලු අමතක වෙලා යනවායාලුකම් කියන දේ තේරෙන්න හොද යාලුවෝ කියලා ජාතිය ඉන්න ඕන 🤗👌,Emotion,කොච්චර මූඩ් අවුල හිටියත් යාලුවෝ කියන ජාතිය එක්ක තප්පර ගෙවෙද්දි දුක කදුලු අමතක වෙලා යනවායාලුකම් කියන දේ තේරෙන්න හොද යාලුවෝ කියලා ජාතිය ඉන්න ඔන 🤗👌
520,,කොලින්ඩායි මැක්‍රොනුයි පිස්සු කෙලිද්දි පුටිං නිහතමානීව ඒදෙස බලා සතුටු වුනා වගේ අපේ සෙට් එකේ එවුනුත් පිසසු කෙලිද්දි මාත් පුටිං වගේ මාත් සතුටෙන් බලං ඉදියාතාමත් වගේ බලං ඉන්නවා කියහංකෝ —,Emotion,කොලින්ඩායි මැක්‍රොනුයි පිස්සු කෙලිද්දි පුටිං නිහතමානීව එදෙස බලා සතුටු වුනා වගේ අපේ සෙට් එකේ එවුනුත් පිසසු කෙලිද්දි මාත් පුටිං වගේ මාත් සතුටෙන් බලං ඉදියාතාමත් වගේ බලං ඉන්නවා කියහංකෝ —
521,,ඔයා හොඳ ඉගනගෙන ලොකු නෝනා කෙන උන දාට ම සතුටු හිතෙයි මම කුප්පික මෙව්වා දාලා දීපු ළමයෙක්නේ කියලා,Emotion,ඔයා හොද ඉගනගෙන ලොකු නෝනා කෙන උන දාට ම සතුටු හිතෙයි මම කුප්පික මෙව්වා දාලා දීපු ලමයෙක්නේ කියලා
522,,කන්තෝරුවේ ටේනින් නංගී ඇගේ අයියාගේ මද භාවිත කල සපත්තු කූට්ටම මට ගෙනත් දුන්නාය ඇය කල වැඩය මට හරි පුදුමය මාද ඇයට තෑග්ග දිය යුතුය,Emotion,කන්තෝරුවේ ටේනින් නංගී ඇගේ අයියාගේ මද බාවිත කල සපත්තු කූට්ටම මට ගෙනත් දුන්නාය ඇය කල වැඩය මට හරි පුදුමය මාද ඇයට තෑග්ග දිය යුතුය
523,,කැම්පස් සෙට් වෙච්ච එවුන් පොදුවේ සුභ පැතීමඅ අපේ වයසේ එවුන් හෙන සතුටු දවසක්තමන්ගේ ජීවිතේ ලබන්න පුලුවන් ලොකූ ජයග්‍රහණය ලබලා ඉන්නේකට්ටියට කැම්පස් සෙට් වෙලාඋබලා බොක්කෙන් සතුටුයි …,Emotion,කැම්පස් සෙට් වෙච්ච එවුන් පොදුවේ සුබ පැතීමඅ අපේ වයසේ එවුන් හෙන සතුටු දවසක්තමන්ගේ ජීවිතේ ලබන්න පුලුවන් ලොකූ ජයග්‍රහනය ලබලා ඉන්නේකට්ටියට කැම්පස් සෙට් වෙලාඋබලා බොක්කෙන් සතුටුයි …
524,,කියන්න සංතෝසයි මිත්‍රවරුනි මගේ ජීවිතේ චතුරාර්ය සත්‍යය පාලනය වෙන්න එක එකකින් දුක දුක හේතුව දුක නැති කිරී වගේ මාර්ගය තියෙන්නෙත් එක තැනක 😂😂 දුක නැති කරගනිමින්,Emotion,කියන්න සංතෝසයි මිත්‍රවරුනි මගේ ජීවිතේ චතුරාර්ය සත්‍යය පාලනය වෙන්න එක එකකින් දුක දුක හේතුව දුක නැති කිරී වගේ මාර්ගය තියෙන්නෙත් එක තැනක 😂😂 දුක නැති කරගනිමින්
525,,ක්ෂේත්‍ර පර්යේෂණයන්හි තාක්ෂණ භාවිත ඊයේ කියන්නේ වෙනි සිකුරාදා මට සතුටු හිතුණු දවස වුණා දිග කාලයක පස්සේ සෞන්දර්‍ය විශ්වවිද්‍යාල ගුරු කැළ එක …,Emotion,ක්ෂේත්‍ර පර්යේෂනයන්හි තාක්ෂන බාවිත ඉයේ කියන්නේ වෙනි සිකුරාදා මට සතුටු හිතුනු දවස වුනා දිග කාලයක පස්සේ සෞන්දර්‍ය විෂ්වවිද්‍යාල ගුරු කැල එක …
526,,තමන් ළඟ තිබූ එකම ගිටාරය චමිඳුගේ සංගීත ගමන සවිය වූ ගුරු පියාණන් චමිඳුගේ ජයග්‍රාහී ගායනය හමුවේ සතුටු කඳුළු හෙලයි …තමන්ළඟතිබූඑකමගිටාරයදීචමිඳුගේසංගීතගමනටසවියක්වූගුරුපියාණන්චමිඳුගේ,Emotion,තමන් ලග තිබූ එකම ගිටාරය චමිදුගේ සංගීත ගමන සවිය වූ ගුරු පියානන් චමිදුගේ ජයග්‍රාහී ගායනය හමුවේ සතුටු කදුලු හෙලයි …තමන්ලගතිබූඑකමගිටාරයදීචමිදුගේසංගීතගමනටසවියක්වූගුරුපියානන්චමිදුගේ
527,,ජනාධිපතිවරයා ජීවිත සතුටු වූ දවසේ කුලසිංහ නමට ගෞරවය එක් කරයි …,Emotion,ජනාධිපතිවරයා ජීවිත සතුටු වූ දවසේ කුලසිංහ නමට ගෞරවය එක් කරයි …
528,,ජාතියකඅස්වැනු රනින් බර වීමටමහ පොළොවටදායා කරපුමොරගහකන් විශ්මිත ජල කද දෙසඅභිමානවත්දෑසකින් සතුටු වනමේ රටේ හිටපුවැඩකරුමහින් රාජපක්ෂ 💞💞ලක්ෂිත නවරත්න,Emotion,ජාතියකඅස්වැනු රනින් බර වීමටමහ පොලොවටදායා කරපුමොරගහකන් විෂ්මිත ජල කද දෙසඅබිමානවත්දෑසකින් සතුටු වනමේ රටේ හිටපුවැඩකරුමහින් රාජපක්ෂ 💞💞ලක්ෂිත නවරත්න
529,,ටුයිට් ඩිලීට් කරලා සතුටු තරම😂,Emotion,ටුයිට් ඩිලීට් කරලා සතුටු තරම😂
530,,දෑස පලාන සතුටු කදුලැලි …,Emotion,දෑස පලාන සතුටු කදුලැලි …
531,,කොන්ඩම් පාරදෘශ්‍ය වන්නේ ඇතුල් වීම තහනම් උ ශුක්‍රාණු වලට අඩු තරමේ දැක බලාගෙන සතුටු වීම අවස්තාව ලබාදීම,Emotion,කොන්ඩම් පාරදෘෂ්‍ය වන්නේ ඇතුල් වීම තහනම් උ ෂුක්‍රානු වලට අඩු තරමේ දැක බලාගෙන සතුටු වීම අවස්තාව ලබාදීම
532,,තරුණ ඔබ පෙම් කර විවාහ වන්නේ කෙනෙකුගේ මනස ඇසුරු කොට තමන් කැමති ලෙස එය පවත්වාගෙන සතුටු වීමටය එසේ විවාහ වී සිතූ පැතූ සතුටු වූ කෙන සිටී ඔබ සතු සෙව්වේ වැරදි තැනක නොවේ,Emotion,තරුන ඔබ පෙම් කර විවාහ වන්නේ කෙනෙකුගේ මනස ඇසුරු කොට තමන් කැමති ලෙස එය පවත්වාගෙන සතුටු වීමටය එසේ විවාහ වී සිතූ පැතූ සතුටු වූ කෙන සිටී ඔබ සතු සෙව්වේ වැරදි තැනක නොවේ
533,,ගමන අවසානයේදී විතර නෙමෙයි ගමන අතරතුරේ අපි සතුටු විය යුතුය … …,Emotion,ගමන අවසානයේදී විතර නෙමෙයි ගමන අතරතුරේ අපි සතුටු විය යුතුය … …
534,,මෙයා වැඩේ නොකලානම් තමයි පුදුමය වන්නේ,Emotion,මෙයා වැඩේ නොකලානම් තමයි පුදුමය වන්නේ
535,,පැල වර්ග ගෙදර හැදුවොත් ඩෙංගු වලට බිය වෙන්න එපා මේපැලවර්ගගෙදරහැදුවොත්,Emotion,පැල වර්ග ගෙදර හැදුවොත් ඩෙංගු වලට බිය වෙන්න එපා මේපැලවර්ගගෙදරහැදුවොත්
536,,පැල වර්ග ගෙදර හැදුවොත් ඩෙංගු වලට බිය වෙන්න එපා …,Emotion,පැල වර්ග ගෙදර හැදුවොත් ඩෙංගු වලට බිය වෙන්න එපා …
537,,යුධ බිය නැතිකර සාම අරනලු පිබිදවීම මගපෙන්වු… …,Emotion,යුධ බිය නැතිකර සාම අරනලු පිබිදවීම මගපෙන්වු… …
538,,මායිම බිය වූ පිරිස …,Emotion,මායිම බිය වූ පිරිස …
539,,මගේ හදිසි කෝපය වේග කටයුතු කණගාටු වෙනවා අයිය මම මොනව කරත් මං දන්නවා,Emotion,මගේ හදිසි කෝපය වේග කටයුතු කනගාටු වෙනවා අයිය මම මොනව කරත් මං දන්නවා
540,,මාව කරපු ඔයාල දුක දැනෙන්නේ නැද්,Emotion,මාව කරපු ඔයාල දුක දැනෙන්නේ නැද්
541,,පුදුමය යනු මචං අපි එකතු වෙලා හොඳ වැඩ කරමු කිව්ව රුපියල් දහය කැමැත්තෙන් නොදෙන එක්කෝ ඒකට සහයෝගය,Emotion,පුදුමය යනු මචං අපි එකතු වෙලා හොද වැඩ කරමු කිව්ව රුපියල් දහය කැමැත්තෙන් නොදෙන එක්කෝ එකට සහයෝගය
542,,පොලිසි ක්‍රියාකාරීත්වය සම්බන්ධයෙන් කිසිඳු පුරවැසිය සතුටු ෂෙහාන් සේමසිංහ …,Emotion,පොලිසි ක්‍රියාකාරීත්වය සම්බන්ධයෙන් කිසිදු පුරවැසිය සතුටු ෂෙහාන් සේමසිංහ …
543,,යුද්ධය ජන් කාලයේදි පමණ මවාගත් දේශපේමින් හොද එක විම තමා පුදුමය,Emotion,යුද්ධය ජන් කාලයේදි පමන මවාගත් දේෂපේමින් හොද එක විම තමා පුදුමය
544,,ලංකාවේ ක්‍රීඩා සංගම් පිළිබදව ඇත්තේ අප්‍රසන්න හැඟිම විගණකාධිපති …,Emotion,ලංකාවේ ක්‍රීඩා සංගම් පිලිබදව ඇත්තේ අප්‍රසන්න හැගිම විගනකාධිපති …
545,,පුදුමය කසුන් මහේන්ද්‍ර හීනටිගලකඩතොළු සහිත හදවතක ලෙහෙසි නැහැ කටු කොටු නැවතී විස්මය නොවෙයි මට රිදවී,Emotion,පුදුමය කසුන් මහේන්ද්‍ර හීනටිගලකඩතොලු සහිත හදවතක ලෙහෙසි නැහැ කටු කොටු නැවතී විස්මය නොවෙයි මට රිදවී
546,,බලන්න චුටි පැටියා ගහන විදිය සංවේදී කිසි කෙන මේක බලන්න එපා අධික කෝපය තියන අයත් බලන්න,Emotion,බලන්න චුටි පැටියා ගහන විදිය සංවේදී කිසි කෙන මේක බලන්න එපා අධික කෝපය තියන අයත් බලන්න
547,,බෑ මෙහෙ විඳගන්න තනියෙන් දුක හිර කරන්ම හරි පාළුයි මගෙ රත්තරං🤫😵😲😲😲🙆‍♂️,Emotion,බෑ මෙහෙ විදගන්න තනියෙන් දුක හිර කරන්ම හරි පාලුයි මගෙ රත්තරං🤫😵😲😲😲🙆‍♂️
548,,බුදු රුව සහිත ඇදුම් ප්‍රසිද්ධි විකිනෙනවා දුක කියන්නේ අපේ සිංහලයොත් ඒක දැක්කේ වගේ දානවා,Emotion,බුදු රුව සහිත ඇදුම් ප්‍රසිද්ධි විකිනෙනවා දුක කියන්නේ අපේ සිංහලයොත් එක දැක්කේ වගේ දානවා
549,,බුදුන් තුන් වර සිරි ලංකා දීපයදහම් සගුන් සෙවනේ දරුවො වැඩුනු දේශයමොකක් සිරි ලංකාව වුන විනාශයතුට්ටු දෙක මිනි මරනවා නැහැනේ කිසි බිය😥 …,Emotion,බුදුන් තුන් වර සිරි ලංකා දීපයදහම් සගුන් සෙවනේ දරුවො වැඩුනු දේෂයමොකක් සිරි ලංකාව වුන විනාෂයතුට්ටු දෙක මිනි මරනවා නැහැනේ කිසි බිය😥 …
550,,බුදුන් තුන් වර සිරි ලංකා දීපයදහම් සගුන් සෙවනේ දරුවො හැදුනු දේශයමොකද් සිරි ලංකාව වුන විනාශයතුට්ටු දෙක මිනි මරනවා නැහෙන කිසි බියවිනාඩිදෙකෙන් සාජ්ජේ එදාගොසිප් ශ්‍රිලංකාව,Emotion,බුදුන් තුන් වර සිරි ලංකා දීපයදහම් සගුන් සෙවනේ දරුවො හැදුනු දේෂයමොකද් සිරි ලංකාව වුන විනාෂයතුට්ටු දෙක මිනි මරනවා නැහෙන කිසි බියවිනාඩිදෙකෙන් සාජ්ජේ එදාගොසිප් ෂ්‍රිලංකාව
551,,මං හිතුව මං නැතුව ගොඩ දුක හිතෙයි කියලා ඉතිං මම හැම දුක කාගෙන ඔයා ලගම හිටියා ඒත් මම හිතුවා වැරදී මම නැතුව ඔයා ඉන්න පුලුවන් සතුටින් ඉන්න පුලුවන්,Emotion,මං හිතුව මං නැතුව ගොඩ දුක හිතෙයි කියලා ඉතිං මම හැම දුක කාගෙන ඔයා ලගම හිටියා එත් මම හිතුවා වැරදී මම නැතුව ඔයා ඉන්න පුලුවන් සතුටින් ඉන්න පුලුවන්
552,,මගෙ දෑස කඳුලුතව දෑසක සතුටු කඳුලු වේඔහු නැග ඇතම හිමි නැති මගුල් පෝරුවේ 😌😌,Emotion,මගෙ දෑස කදුලුතව දෑසක සතුටු කදුලු වේඔහු නැග ඇතම හිමි නැති මගුල් පෝරුවේ 😌😌
553,,මට සෙනෙහස තැන් වලසිත ලෙන්ගතු ලෙන්ගතුකම් උනාමදුක දන් හිත සොයනා හිත නොලබනසෙනෙහස ඔබ පෑ මතු කවදා ආයෙමමගෙ වෙන්න 💖💖,Emotion,මට සෙනෙහස තැන් වලසිත ලෙන්ගතු ලෙන්ගතුකම් උනාමදුක දන් හිත සොයනා හිත නොලබනසෙනෙහස ඔබ පෑ මතු කවදා අයෙමමගෙ වෙන්න 💖💖
554,,මැති ඇමති ලගෙ පඩි විතර වෙද්දි අපේ හැමදා උනේ වගේ කාට කියන්න දුක,Emotion,මැති ඇමති ලගෙ පඩි විතර වෙද්දි අපේ හැමදා උනේ වගේ කාට කියන්න දුක
555,,මෙහෙ අද මට දුක හිතෙනකොටම තිබුණ උරහිස අද තියාගෙන තරම් අඬන්න කරුමෙක නුඹත් අද ළඟ නොමැති හැටිය මගේ තනියටදරාගන්න වෙනව තනිය කරන්න දෙය නැහැ නැති උනත් මට උරහිස අද නුඹේ තනිය කෙන ලැබෙන්න පතන්නම් මම ලෝභ නැතුවම😢😢,Emotion,මෙහෙ අද මට දුක හිතෙනකොටම තිබුන උරහිස අද තියාගෙන තරම් අඬන්න කරුමෙක නුබත් අද ලග නොමැති හැටිය මගේ තනියටදරාගන්න වෙනව තනිය කරන්න දෙය නැහැ නැති උනත් මට උරහිස අද නුබේ තනිය කෙන ලැබෙන්න පතන්නම් මම ලෝබ නැතුවම😢😢
556,,කතාව ඇහුවොත් ඔබ ගොඩ දුක හිතෙයිදක්ෂ,Emotion,කතාව ඇහුවොත් ඔබ ගොඩ දුක හිතෙයිදක්ෂ
557,,මේවා දුක හිතෙන කතන්දර ඕයි 🙄💙,Emotion,මේවා දුක හිතෙන කතන්දර ඔයි 🙄💙
558,,මනුස්සය දියුණු වෙද්දී හදවතින් සතුටු අයට හදවතින් ඊර්ෂ්‍යා කරන අය ප්‍රෙන්😐,Emotion,මනුස්සය දියුනු වෙද්දී හදවතින් සතුටු අයට හදවතින් ඉර්ෂ්‍යා කරන අය ප්‍රෙන්😐
559,,මරියාව නැ මගෙ දුක කීවේවැල්ලේ හැදුව බරැ දැල් පන්නේමුහුදු නොයා මං උඹව රකින්නේකොහාම කියපන් මගෙ රත්තරනේ ❤️,Emotion,මරියාව නැ මගෙ දුක කීවේවැල්ලේ හැදුව බරැ දැල් පන්නේමුහුදු නොයා මං උබව රකින්නේකොහාම කියපන් මගෙ රත්තරනේ ❤️
560,,ඔබට ඇහෙනවදහඬන හිතක හඬමේ ඔබට දැනෙනවදතැවෙන හිතක දුක,Emotion,ඔබට ඇහෙනවදහඬන හිතක හඬමේ ඔබට දැනෙනවදතැවෙන හිතක දුක
561,,කියවන ඔබත් ලියන මමත් මවුබි දිවිපිදු කිසි රණවිරුවෙකුගේ ජීවිත කතාව දන්නේ නැහැ අපි නිදහසේ ජි වෙන්න මරණ බිය නැති කරන්න අපි ඔවුන්ගේ ජීවිතය ඇට මස් ලේ නහර දිවි හිමියෙන් පූජා කරේ ඔවුන්ගේ පවුලේ මිනිස්සු අමතක කරමිනුයි,Emotion,කියවන ඔබත් ලියන මමත් මවුබි දිවිපිදු කිසි රනවිරුවෙකුගේ ජීවිත කතාව දන්නේ නැහැ අපි නිදහසේ ජි වෙන්න මරන බිය නැති කරන්න අපි ඔවුන්ගේ ජීවිතය ඇට මස් ලේ නහර දිවි හිමියෙන් පූජා කරේ ඔවුන්ගේ පවුලේ මිනිස්සු අමතක කරමිනුයි
